chr	CO_start	CO_end	chr	CO_midpoint_Start	CO_midpoint_End	sample	
10	132170951	132171626	10	132171288	132171289	BBM142_ACTTGA_L007_R1_001.fastq	
1	24778945	24786012	1	24782478	24782479	BBM143_GATCAG_L007_R1_001.fastq_q5.bam.group	
3	12533457	12554753	3	12544105	12544106	BBM143_GATCAG_L007_R1_001.fastq_q5.bam.group	
4	143719908	143721769	4	143720838	143720839	BBM143_GATCAG_L007_R1_001.fastq_q5.bam.group	
6	163350791	163402513	6	163376652	163376653	BBM143_GATCAG_L007_R1_001.fastq_q5.bam.group	
8	97284012	97339074	8	97311543	97311544	BBM143_GATCAG_L007_R1_001.fastq_q5.bam.group	
9	146266172	146276321	9	146271246	146271247	BBM143_GATCAG_L007_R1_001.fastq_q5.bam.group	
1	15270267	15272367	1	15271317	15271318	BBM144_TAGCTT_L007_R1_001.fastq_q5.bam.group	
1	55123538	55158030	1	55140784	55140785	BBM144_TAGCTT_L007_R1_001.fastq_q5.bam.group	
2	220064766	220087204	2	220075985	220075986	BBM144_TAGCTT_L007_R1_001.fastq_q5.bam.group	
3	8304000	8316916	3	8310458	8310459	BBM144_TAGCTT_L007_R1_001.fastq_q5.bam.group	
5	168521266	168521907	5	168521586	168521587	BBM144_TAGCTT_L007_R1_001.fastq_q5.bam.group	
6	152645303	154669185	6	153657244	153657245	BBM144_TAGCTT_L007_R1_001.fastq_q5.bam.group	
8	12935453	12981731	8	12958592	12958593	BBM144_TAGCTT_L007_R1_001.fastq_q5.bam.group	
9	1443950	1444348	9	1444149	1444150	BBM144_TAGCTT_L007_R1_001.fastq_q5.bam.group	
9	140348468	140350089	9	140349278	140349279	BBM144_TAGCTT_L007_R1_001.fastq_q5.bam.group	
1	217342174	217342243	1	217342208	217342209	BBM145_GGCTAC_L007_R1_001.fastq_q5.bam.group	
1	254245280	254247790	1	254246535	254246536	BBM145_GGCTAC_L007_R1_001.fastq_q5.bam.group	
3	8304000	8316916	3	8310458	8310459	BBM145_GGCTAC_L007_R1_001.fastq_q5.bam.group	
3	168760038	168970954	3	168865496	168865497	BBM145_GGCTAC_L007_R1_001.fastq_q5.bam.group	
4	35343705	35347913	4	35345809	35345810	BBM145_GGCTAC_L007_R1_001.fastq_q5.bam.group	
5	11690347	11690388	5	11690367	11690368	BBM145_GGCTAC_L007_R1_001.fastq_q5.bam.group	
6	156495086	156589229	6	156542157	156542158	BBM145_GGCTAC_L007_R1_001.fastq_q5.bam.group	
8	22360706	22361310	8	22361008	22361009	BBM145_GGCTAC_L007_R1_001.fastq_q5.bam.group	
10	99585517	99585895	10	99585706	99585707	BBM145_GGCTAC_L007_R1_001.fastq_q5.bam.group	
1	53008416	53017743	1	53013079	53013080	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
1	203551672	280618742	1	242085207	242085208	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
1	289237595	289237840	1	289237717	289237718	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
3	12529265	12532911	3	12531088	12531089	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
3	179328075	179329419	3	179328747	179328748	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
6	112434398	112434529	6	112434463	112434464	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
6	129965937	129966224	6	129966080	129966081	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
7	165257456	165297116	7	165277286	165277287	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
8	8303628	8303916	8	8303772	8303773	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
9	151251149	151252087	9	151251618	151251619	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
10	142798674	142798729	10	142798701	142798702	BBM146_CGATGT_L007_R1_001.fastq_q5.bam.group	
1	2239328	6038070	1	4138699	4138700	BBM147_TGACCA_L007_R1_001.fastq_q5.bam.group	
1	265436433	265437473	1	265436953	265436954	BBM147_TGACCA_L007_R1_001.fastq_q5.bam.group	
2	45202620	45204536	2	45203578	45203579	BBM147_TGACCA_L007_R1_001.fastq_q5.bam.group	
4	2604926	2607335	4	2606130	2606131	BBM147_TGACCA_L007_R1_001.fastq_q5.bam.group	
7	156119059	156119335	7	156119197	156119198	BBM147_TGACCA_L007_R1_001.fastq_q5.bam.group	
1	285124364	285124505	1	285124434	285124435	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
2	205799675	205802881	2	205801278	205801279	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
3	2626773	2627452	3	2627112	2627113	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
4	19421895	19422201	4	19422048	19422049	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
4	157779892	157838491	4	157809191	157809192	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
5	17985226	17998638	5	17991932	17991933	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
7	25816223	25816524	7	25816373	25816374	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
8	5315893	5316185	8	5316039	5316040	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
8	170706201	170706312	8	170706256	170706257	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
9	147802330	147802450	9	147802390	147802391	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
9	2261628	2379767	9	2320697	2320698	BBM148_ACAGTG_L007_R1_001.fastq_q5.bam.group	
1	15035408	15067154	1	15051281	15051282	BBM149_GCCAAT_L007_R1_001.fastq_q5.bam.group	
1	156209759	156210035	1	156209897	156209898	BBM149_GCCAAT_L007_R1_001.fastq_q5.bam.group	
3	166202026	166202373	3	166202199	166202200	BBM149_GCCAAT_L007_R1_001.fastq_q5.bam.group	
4	187078597	187248801	4	187163699	187163700	BBM149_GCCAAT_L007_R1_001.fastq_q5.bam.group	
5	175249614	175285367	5	175267490	175267491	BBM149_GCCAAT_L007_R1_001.fastq_q5.bam.group	
8	26104071	26104187	8	26104129	26104130	BBM149_GCCAAT_L007_R1_001.fastq_q5.bam.group	
10	140976547	140976650	10	140976598	140976599	BBM149_GCCAAT_L007_R1_001.fastq_q5.bam.group	
10	148427862	148431586	10	148429724	148429725	BBM149_GCCAAT_L007_R1_001.fastq_q5.bam.group	
1	6926607	6926741	1	6926674	6926675	BBM150_CAGATC_L007_R1_001.fastq_q5.bam.group	
1	51399258	51674718	1	51536988	51536989	BBM150_CAGATC_L007_R1_001.fastq_q5.bam.group	
4	6238205	6240271	4	6239238	6239239	BBM150_CAGATC_L007_R1_001.fastq_q5.bam.group	
4	197254047	198153522	4	197703784	197703785	BBM150_CAGATC_L007_R1_001.fastq_q5.bam.group	
5	5246144	5246198	5	5246171	5246172	BBM150_CAGATC_L007_R1_001.fastq_q5.bam.group	
7	6098281	6121686	7	6109983	6109984	BBM150_CAGATC_L007_R1_001.fastq_q5.bam.group	
9	13364994	13368317	9	13366655	13366656	BBM150_CAGATC_L007_R1_001.fastq_q5.bam.group	
9	150316353	150317859	9	150317106	150317107	BBM150_CAGATC_L007_R1_001.fastq_q5.bam.group	
1	242900077	242918034	1	242909055	242909056	BBM151_CTTGTA_L007_R1_001.fastq_q5.bam.group	
2	13447674	13452710	2	13450192	13450193	BBM151_CTTGTA_L007_R1_001.fastq_q5.bam.group	
3	183864480	183868461	3	183866470	183866471	BBM151_CTTGTA_L007_R1_001.fastq_q5.bam.group	
4	13947498	13948378	4	13947938	13947939	BBM151_CTTGTA_L007_R1_001.fastq_q5.bam.group	
5	7130410	7133129	5	7131769	7131770	BBM151_CTTGTA_L007_R1_001.fastq_q5.bam.group	
6	106319829	106323423	6	106321626	106321627	BBM151_CTTGTA_L007_R1_001.fastq_q5.bam.group	
7	125538237	125538304	7	125538270	125538271	BBM151_CTTGTA_L007_R1_001.fastq_q5.bam.group	
9	17083805	17085325	9	17084565	17084566	BBM151_CTTGTA_L007_R1_001.fastq_q5.bam.group	
10	8849526	8850081	10	8849803	8849804	BBM151_CTTGTA_L007_R1_001.fastq_q5.bam.group	
3	18888048	19391513	3	19139780	19139781	BBM152_ATCACG_L008_R1_001.fastq_q5.bam.group	
3	165460139	165462036	3	165461087	165461088	BBM152_ATCACG_L008_R1_001.fastq_q5.bam.group	
5	167686754	167780038	5	167733396	167733397	BBM152_ATCACG_L008_R1_001.fastq_q5.bam.group	
6	69020884	69042043	6	69031463	69031464	BBM152_ATCACG_L008_R1_001.fastq_q5.bam.group	
6	154694636	154695842	6	154695239	154695240	BBM152_ATCACG_L008_R1_001.fastq_q5.bam.group	
8	8615435	8616381	8	8615908	8615909	BBM152_ATCACG_L008_R1_001.fastq_q5.bam.group	
8	165716608	165843558	8	165780083	165780084	BBM152_ATCACG_L008_R1_001.fastq_q5.bam.group	
10	4750143	4751155	10	4750649	4750650	BBM152_ATCACG_L008_R1_001.fastq_q5.bam.group	
1	242833981	242900077	1	242867029	242867030	BBM153_TTAGGC_L008_R1_001.fastq_q5.bam.group	
3	136865787	136904595	3	136885191	136885192	BBM153_TTAGGC_L008_R1_001.fastq_q5.bam.group	
3	196203045	196203383	3	196203214	196203215	BBM153_TTAGGC_L008_R1_001.fastq_q5.bam.group	
7	158236750	158237490	7	158237120	158237121	BBM153_TTAGGC_L008_R1_001.fastq_q5.bam.group	
8	25064265	25116487	8	25090376	25090377	BBM153_TTAGGC_L008_R1_001.fastq_q5.bam.group	
8	169666980	169667198	8	169667089	169667090	BBM153_TTAGGC_L008_R1_001.fastq_q5.bam.group	
9	2257899	2259008	9	2258453	2258454	BBM153_TTAGGC_L008_R1_001.fastq_q5.bam.group	
10	6045032	6045635	10	6045333	6045334	BBM153_TTAGGC_L008_R1_001.fastq_q5.bam.group	
10	139122452	139123401	10	139122926	139122927	BBM153_TTAGGC_L008_R1_001.fastq_q5.bam.group	
1	12362024	12362746	1	12362385	12362386	BBM154_ACTTGA_L008_R1_001.fastq_q5.bam.group	
1	18595317	211265586	1	114930451	114930452	BBM154_ACTTGA_L008_R1_001.fastq_q5.bam.group	
1	287585088	287585508	1	287585298	287585299	BBM154_ACTTGA_L008_R1_001.fastq_q5.bam.group	
2	233629065	233630206	2	233629635	233629636	BBM154_ACTTGA_L008_R1_001.fastq_q5.bam.group	
5	37809667	37821710	5	37815688	37815689	BBM154_ACTTGA_L008_R1_001.fastq_q5.bam.group	
7	169081997	169082152	7	169082074	169082075	BBM154_ACTTGA_L008_R1_001.fastq_q5.bam.group	
10	16215809	16215930	10	16215869	16215870	BBM154_ACTTGA_L008_R1_001.fastq_q5.bam.group	
1	256471854	256472192	1	256472023	256472024	BBM155_GATCAG_L008_R1_001.fastq_q5.bam.group	
2	3578674	3580232	2	3579453	3579454	BBM155_GATCAG_L008_R1_001.fastq_q5.bam.group	
2	199553062	199553582	2	199553322	199553323	BBM155_GATCAG_L008_R1_001.fastq_q5.bam.group	
5	92802553	92805648	5	92804100	92804101	BBM155_GATCAG_L008_R1_001.fastq_q5.bam.group	
6	145502305	145718984	6	145610644	145610645	BBM155_GATCAG_L008_R1_001.fastq_q5.bam.group	
8	5818854	5818959	8	5818906	5818907	BBM156_TAGCTT_L008_R1_001.fastq_q5.bam.group	
1	295198114	295198959	1	295198536	295198537	BBM157_GGCTAC_L008_R1_001.fastq_q5.bam.group	
2	154370637	154376125	2	154373381	154373382	BBM157_GGCTAC_L008_R1_001.fastq_q5.bam.group	
4	28351303	28354796	4	28353049	28353050	BBM157_GGCTAC_L008_R1_001.fastq_q5.bam.group	
5	70907565	70925759	5	70916662	70916663	BBM157_GGCTAC_L008_R1_001.fastq_q5.bam.group	
6	152645303	154669185	6	153657244	153657245	BBM157_GGCTAC_L008_R1_001.fastq_q5.bam.group	
7	151086961	151088385	7	151087673	151087674	BBM157_GGCTAC_L008_R1_001.fastq_q5.bam.group	
8	17068839	17069371	8	17069105	17069106	BBM157_GGCTAC_L008_R1_001.fastq_q5.bam.group	
8	170121185	170122127	8	170121656	170121657	BBM157_GGCTAC_L008_R1_001.fastq_q5.bam.group	
9	16226964	16247033	9	16236998	16236999	BBM157_GGCTAC_L008_R1_001.fastq_q5.bam.group	
10	146965056	146965374	10	146965215	146965216	BBM157_GGCTAC_L008_R1_001.fastq_q5.bam.group	
1	174285977	174286211	1	174286094	174286095	BBM19_bowtie2.bam_q5.bam.group	
1	291920591	291922532	1	291921561	291921562	BBM19_bowtie2.bam_q5.bam.group	
2	16740980	16770788	2	16755884	16755885	BBM19_bowtie2.bam_q5.bam.group	
2	60836256	60871369	2	60853812	60853813	BBM19_bowtie2.bam_q5.bam.group	
3	9433112	9434639	3	9433875	9433876	BBM19_bowtie2.bam_q5.bam.group	
4	167021001	167022815	4	167021908	167021909	BBM19_bowtie2.bam_q5.bam.group	
5	13800303	13801914	5	13801108	13801109	BBM19_bowtie2.bam_q5.bam.group	
6	35408289	36089295	6	35748792	35748793	BBM19_bowtie2.bam_q5.bam.group	
10	97754814	97755122	10	97754968	97754969	BBM19_bowtie2.bam_q5.bam.group	
5	33495176	33567436	5	33531306	33531307	BBM2_bowtie2.bam_q5.bam.group	
5	186878109	186923050	5	186900579	186900580	BBM2_bowtie2.bam_q5.bam.group	
6	163405308	163421201	6	163413254	163413255	BBM2_bowtie2.bam_q5.bam.group	
8	166625898	166626095	8	166625996	166625997	BBM2_bowtie2.bam_q5.bam.group	
9	151369397	151914518	9	151641957	151641958	BBM2_bowtie2.bam_q5.bam.group	
10	4749126	4749761	10	4749443	4749444	BBM2_bowtie2.bam_q5.bam.group	
10	133369567	133370110	10	133369838	133369839	BBM2_bowtie2.bam_q5.bam.group	
1	257956900	257969958	1	257963429	257963430	BBM20_bowtie2.bam_q5.bam.group	
3	173516608	173523070	3	173519839	173519840	BBM20_bowtie2.bam_q5.bam.group	
5	175181035	175181814	5	175181424	175181425	BBM20_bowtie2.bam_q5.bam.group	
6	110828198	111049178	6	110938688	110938689	BBM20_bowtie2.bam_q5.bam.group	
6	159497075	163293304	6	161395189	161395190	BBM20_bowtie2.bam_q5.bam.group	
9	10805569	10805896	9	10805732	10805733	BBM20_bowtie2.bam_q5.bam.group	
9	134564472	134567763	9	134566117	134566118	BBM20_bowtie2.bam_q5.bam.group	
10	7044158	7101945	10	7073051	7073052	BBM20_bowtie2.bam_q5.bam.group	
1	211864396	216295932	1	214080164	214080165	BBM21_bowtie2.bam_q5.bam.group	
2	27202164	27548248	2	27375206	27375207	BBM21_bowtie2.bam_q5.bam.group	
3	210996115	211343438	3	211169776	211169777	BBM21_bowtie2.bam_q5.bam.group	
5	7688186	7688351	5	7688268	7688269	BBM21_bowtie2.bam_q5.bam.group	
5	195419973	195433831	5	195426902	195426903	BBM21_bowtie2.bam_q5.bam.group	
7	5614323	5638423	7	5626373	5626374	BBM21_bowtie2.bam_q5.bam.group	
8	12849169	12849480	8	12849324	12849325	BBM21_bowtie2.bam_q5.bam.group	
2	209584662	209627555	2	209606108	209606109	BBM22_bowtie2_q5.bam.group	
3	6861933	7122785	3	6992359	6992360	BBM22_bowtie2_q5.bam.group	
3	184850230	184851966	3	184851098	184851099	BBM22_bowtie2_q5.bam.group	
6	111049178	111139909	6	111094543	111094544	BBM22_bowtie2_q5.bam.group	
7	152645303	154669185	7	153657244	153657245	BBM22_bowtie2_q5.bam.group	
8	14076226	14077044	8	14076635	14076636	BBM22_bowtie2_q5.bam.group	
1	203551038	203551410	1	203551224	203551225	BBM23_bowtie2.bam_q5.bam.group	
2	175725240	175727423	2	175726331	175726332	BBM23_bowtie2.bam_q5.bam.group	
3	12606818	12611868	3	12609343	12609344	BBM23_bowtie2.bam_q5.bam.group	
3	150029828	150030059	3	150029943	150029944	BBM23_bowtie2.bam_q5.bam.group	
7	92323574	92327458	7	92325516	92325517	BBM23_bowtie2.bam_q5.bam.group	
7	165301200	165301249	7	165301224	165301225	BBM23_bowtie2.bam_q5.bam.group	
1	7993709	7994561	1	7994135	7994136	BBM24_bowtie2.bam_q5.bam.group	
1	98838531	98841176	1	98839853	98839854	BBM24_bowtie2.bam_q5.bam.group	
1	264388293	264530614	1	264459453	264459454	BBM24_bowtie2.bam_q5.bam.group	
2	6188923	6190336	2	6189629	6189630	BBM24_bowtie2.bam_q5.bam.group	
2	168565204	168574556	2	168569880	168569881	BBM24_bowtie2.bam_q5.bam.group	
2	211498148	211499093	2	211498620	211498621	BBM24_bowtie2.bam_q5.bam.group	
3	22387587	22387774	3	22387680	22387681	BBM24_bowtie2.bam_q5.bam.group	
3	173477830	173478067	3	173477948	173477949	BBM24_bowtie2.bam_q5.bam.group	
7	125786967	125787377	7	125787172	125787173	BBM24_bowtie2.bam_q5.bam.group	
7	133364981	133370997	7	133367989	133367990	BBM24_bowtie2.bam_q5.bam.group	
8	102489509	102528586	8	102509047	102509048	BBM24_bowtie2.bam_q5.bam.group	
8	172354608	172358679	8	172356643	172356644	BBM24_bowtie2.bam_q5.bam.group	
10	141820501	141820957	10	141820729	141820730	BBM24_bowtie2.bam_q5.bam.group	
1	51580104	51698154	1	51639129	51639130	BBM25_bowtie2.bam_q5.bam.group	
1	253160811	253191266	1	253176038	253176039	BBM25_bowtie2.bam_q5.bam.group	
2	144078223	144110780	2	144094501	144094502	BBM25_bowtie2.bam_q5.bam.group	
2	225409638	225438918	2	225424278	225424279	BBM25_bowtie2.bam_q5.bam.group	
3	2630058	2630277	3	2630167	2630168	BBM25_bowtie2.bam_q5.bam.group	
3	186141805	186142252	3	186142028	186142029	BBM25_bowtie2.bam_q5.bam.group	
5	195404561	195433831	5	195419196	195419197	BBM25_bowtie2.bam_q5.bam.group	
8	11198935	11201177	8	11200056	11200057	BBM25_bowtie2.bam_q5.bam.group	
1	224373936	224374085	1	224374010	224374011	BBM26_bowtie2.bam_q5.bam.group	
1	273377254	273387104	1	273382179	273382180	BBM26_bowtie2.bam_q5.bam.group	
2	198891485	198891769	2	198891627	198891628	BBM26_bowtie2.bam_q5.bam.group	
3	182484584	182501042	3	182492813	182492814	BBM26_bowtie2.bam_q5.bam.group	
3	212616326	228946158	3	220781242	220781243	BBM26_bowtie2.bam_q5.bam.group	
4	4969166	4998575	4	4983870	4983871	BBM26_bowtie2.bam_q5.bam.group	
4	56969926	56970340	4	56970133	56970134	BBM26_bowtie2.bam_q5.bam.group	
7	3085029	3085634	7	3085331	3085332	BBM26_bowtie2.bam_q5.bam.group	
9	7868910	7869216	9	7869063	7869064	BBM26_bowtie2.bam_q5.bam.group	
9	149034741	149034982	9	149034861	149034862	BBM26_bowtie2.bam_q5.bam.group	
10	145179468	145185943	10	145182705	145182706	BBM26_bowtie2.bam_q5.bam.group	
2	232367477	232367857	2	232367667	232367668	BBM27_bowtie2.bam_q5.bam.group	
5	7242999	7246363	5	7244681	7244682	BBM27_bowtie2.bam_q5.bam.group	
5	195419973	195433831	5	195426902	195426903	BBM27_bowtie2.bam_q5.bam.group	
6	152645303	154669185	6	153657244	153657245	BBM27_bowtie2.bam_q5.bam.group	
7	5614323	5638423	7	5626373	5626374	BBM27_bowtie2.bam_q5.bam.group	
9	133885835	133886984	9	133886409	133886410	BBM27_bowtie2.bam_q5.bam.group	
10	147200773	147201036	10	147200904	147200905	BBM27_bowtie2.bam_q5.bam.group	
3	14038211	14038474	3	14038342	14038343	BBM28_bowtie2_q5.bam.group	
4	167021001	167022815	4	167021908	167021909	BBM28_bowtie2_q5.bam.group	
7	169078424	169081847	7	169080135	169080136	BBM28_bowtie2_q5.bam.group	
9	137495354	137495703	9	137495528	137495529	BBM28_bowtie2_q5.bam.group	
1	242900077	242918034	1	242909055	242909056	BBM29_bowtie2.bam_q5.bam.group	
2	7315746	7323128	2	7319437	7319438	BBM29_bowtie2.bam_q5.bam.group	
3	195751034	195752795	3	195751914	195751915	BBM29_bowtie2.bam_q5.bam.group	
4	19184315	19184623	4	19184469	19184470	BBM29_bowtie2.bam_q5.bam.group	
4	236431781	236483493	4	236457637	236457638	BBM29_bowtie2.bam_q5.bam.group	
6	74185110	98403549	6	86294329	86294330	BBM29_bowtie2.bam_q5.bam.group	
6	154728481	156458362	6	155593421	155593422	BBM29_bowtie2.bam_q5.bam.group	
7	171136583	172214735	7	171675659	171675660	BBM29_bowtie2.bam_q5.bam.group	
9	129185455	129186069	9	129185762	129185763	BBM29_bowtie2.bam_q5.bam.group	
9	9608262	9611657	9	9609959	9609960	BBM29_bowtie2.bam_q5.bam.group	
9	147982570	147983348	9	147982959	147982960	BBM29_bowtie2.bam_q5.bam.group	
10	4751776	4752449	10	4752112	4752113	BBM29_bowtie2.bam_q5.bam.group	
2	219711911	219724789	2	219718350	219718351	BBM3_bowtie2.bam_q5.bam.group	
3	4655074	4655595	3	4655334	4655335	BBM3_bowtie2.bam_q5.bam.group	
7	22530552	22531678	7	22531115	22531116	BBM3_bowtie2.bam_q5.bam.group	
7	168107724	168108556	7	168108140	168108141	BBM3_bowtie2.bam_q5.bam.group	
8	22831147	22835169	8	22833158	22833159	BBM3_bowtie2.bam_q5.bam.group	
4	31576107	31577535	4	31576821	31576822	BBM30_bowtie2.bam_q5.bam.group	
6	30168505	30187222	6	30177863	30177864	BBM30_bowtie2.bam_q5.bam.group	
6	111049178	111139909	6	111094543	111094544	BBM30_bowtie2.bam_q5.bam.group	
7	147119309	147119409	7	147119359	147119360	BBM30_bowtie2.bam_q5.bam.group	
8	16756626	16758733	8	16757679	16757680	BBM30_bowtie2.bam_q5.bam.group	
9	39394367	39394397	9	39394382	39394383	BBM30_bowtie2.bam_q5.bam.group	
1	12322554	12355605	1	12339079	12339080	BBM31_bowtie2.bam_q5.bam.group	
1	211864396	216295932	1	214080164	214080165	BBM31_bowtie2.bam_q5.bam.group	
1	265343681	265449519	1	265396600	265396601	BBM31_bowtie2.bam_q5.bam.group	
2	9266806	9267201	2	9267003	9267004	BBM31_bowtie2.bam_q5.bam.group	
6	103129520	103129734	6	103129627	103129628	BBM31_bowtie2.bam_q5.bam.group	
6	159497075	163293304	6	161395189	161395190	BBM31_bowtie2.bam_q5.bam.group	
7	130903507	130903562	7	130903534	130903535	BBM31_bowtie2.bam_q5.bam.group	
7	160255499	160255760	7	160255629	160255630	BBM31_bowtie2.bam_q5.bam.group	
8	854242	869445	8	861843	861844	BBM31_bowtie2.bam_q5.bam.group	
9	11164785	11166240	9	11165512	11165513	BBM31_bowtie2.bam_q5.bam.group	
10	7113074	7113288	10	7113181	7113182	BBM31_bowtie2.bam_q5.bam.group	
3	47166987	47167275	3	47167131	47167132	BBM32_bowtie2.bam_q5.bam.group	
3	136129618	136420916	3	136275267	136275268	BBM32_bowtie2.bam_q5.bam.group	
5	174154698	174155145	5	174154921	174154922	BBM32_bowtie2.bam_q5.bam.group	
6	159212406	159219896	6	159216151	159216152	BBM32_bowtie2.bam_q5.bam.group	
8	94577787	94578530	8	94578158	94578159	BBM32_bowtie2.bam_q5.bam.group	
10	10613608	10614616	10	10614112	10614113	BBM32_bowtie2.bam_q5.bam.group	
10	139194530	139226382	10	139210456	139210457	BBM32_bowtie2.bam_q5.bam.group	
1	253060487	253063937	1	253062212	253062213	BBM33_bowtie2.bam_q5.bam.group	
2	5714864	5721406	2	5718135	5718136	BBM33_bowtie2.bam_q5.bam.group	
2	34814306	38549753	2	36682029	36682030	BBM33_bowtie2.bam_q5.bam.group	
2	202351518	202365461	2	202358489	202358490	BBM33_bowtie2.bam_q5.bam.group	
3	50431480	51003629	3	50717554	50717555	BBM33_bowtie2.bam_q5.bam.group	
3	186116541	186139013	3	186127777	186127778	BBM33_bowtie2.bam_q5.bam.group	
4	180202911	180203364	4	180203137	180203138	BBM33_bowtie2.bam_q5.bam.group	
6	21077830	21077935	6	21077882	21077883	BBM33_bowtie2.bam_q5.bam.group	
7	4960785	4961065	7	4960925	4960926	BBM33_bowtie2.bam_q5.bam.group	
7	166553058	166554267	7	166553662	166553663	BBM33_bowtie2.bam_q5.bam.group	
8	8380374	8395463	8	8387918	8387919	BBM33_bowtie2.bam_q5.bam.group	
1	22775529	22775695	1	22775612	22775613	BBM34_bowtie2.bam_q5.bam.group	
1	229858112	230889733	1	230373922	230373923	BBM34_bowtie2.bam_q5.bam.group	
3	9451153	9451794	3	9451473	9451474	BBM34_bowtie2.bam_q5.bam.group	
4	6477541	6477636	4	6477588	6477589	BBM34_bowtie2.bam_q5.bam.group	
4	177457228	178055810	4	177756519	177756520	BBM34_bowtie2.bam_q5.bam.group	
9	115957476	115957566	9	115957521	115957522	BBM34_bowtie2.bam_q5.bam.group	
9	145160135	145164749	9	145162442	145162443	BBM34_bowtie2.bam_q5.bam.group	
1	6676032	6710261	1	6693146	6693147	BBM35_bowtie2.bam_q5.bam.group	
2	222208911	222210344	2	222209627	222209628	BBM35_bowtie2.bam_q5.bam.group	
3	118892990	122765226	3	120829108	120829109	BBM35_bowtie2.bam_q5.bam.group	
3	201382631	202330348	3	201856489	201856490	BBM35_bowtie2.bam_q5.bam.group	
4	7313892	7316237	4	7315064	7315065	BBM35_bowtie2.bam_q5.bam.group	
