chr,pos_v5,SNP_newID,cM,cM_norm
Chr5,185551543,M3943,98.2,99.8
Chr5,185822798,M3944,98.4,100.0
Chr5,186295325,M3946,98.8,100.39999999999999
Chr5,186550198,M3947,99.0,100.6
Chr5,186796646,M3948,99.2,100.8
Chr5,187193581,M3951,99.8,101.39999999999999
Chr5,187540268,M3952,100.0,101.6
Chr5,187655788,M3953,100.2,101.8
Chr5,187771553,M3954,100.4,102.0
Chr5,187882468,M3955,100.6,102.19999999999999
Chr5,187999787,M3956,100.8,102.39999999999999
Chr5,188112846,M3957,101.0,102.6
Chr5,188590273,M3958,101.2,102.8
Chr5,189026916,M3959,101.4,103.0
Chr5,189452372,M3960,101.6,103.19999999999999
Chr5,189768088,M3961,101.8,103.39999999999999
Chr5,190238352,M3963,102.2,103.8
Chr5,190484561,M3964,102.4,104.0
Chr5,190803462,M3966,102.8,104.39999999999999
Chr5,191056051,M3967,103.0,104.6
Chr5,191302746,M3968,103.2,104.8
Chr5,191570937,M3969,103.4,105.0
Chr5,191827023,M3970,103.6,105.19999999999999
Chr5,192082226,M3971,103.8,105.39999999999999
Chr5,192582162,M3973,104.2,105.8
Chr5,192822105,M3974,104.4,106.0
Chr5,193330820,M3976,104.8,106.39999999999999
Chr5,193820480,M3978,105.2,106.8
Chr5,194071182,M3979,105.4,107.0
Chr5,194331126,M3980,105.6,107.19999999999999
Chr5,194932874,M3982,106.0,107.6
Chr5,195099721,M3983,106.2,107.8
Chr5,195503924,M4003,110.2,111.8
Chr5,195637588,M4004,110.4,112.0
Chr5,195777569,M4005,110.6,112.19999999999999
Chr5,195882759,M4006,110.8,112.39999999999999
Chr5,195987987,M4007,111.0,112.6
Chr5,196208304,M4009,111.4,113.0
Chr5,196323487,M4010,111.6,113.19999999999999
Chr5,196437993,M4011,111.8,113.39999999999999
Chr5,196509452,M4013,112.2,113.8
Chr5,196553148,M4014,112.4,114.0
Chr5,196596543,M4015,112.6,114.19999999999999
Chr5,196640848,M4016,112.8,114.39999999999999
Chr5,196677835,M4017,113.0,114.6
Chr5,196721532,M4018,113.2,114.8
Chr5,196766223,M4019,113.4,115.0
Chr5,196810316,M4020,113.6,115.19999999999999
Chr5,196853016,M4021,113.8,115.39999999999999
Chr5,197273983,M4024,114.4,116.0
Chr5,197588053,M4030,115.6,117.19999999999999
Chr5,197653431,M4031,115.8,117.39999999999999
Chr5,197713438,M4032,116.0,117.6
Chr5,197773588,M4033,116.2,117.8
Chr5,197833596,M4034,116.4,118.0
Chr5,197893466,M4035,116.6,118.19999999999999
Chr5,197953405,M4036,116.8,118.39999999999999
Chr5,198012629,M4037,117.0,118.6
Chr5,198072627,M4038,117.2,118.8
Chr5,198132641,M4039,117.4,119.0
Chr5,198194844,M4040,117.6,119.19999999999999
Chr5,198252801,M4041,117.8,119.39999999999999
Chr5,198309533,M4042,118.0,119.6
Chr5,198367500,M4043,118.2,119.8
Chr5,198427508,M4044,118.4,120.0
Chr5,198482081,M4045,118.6,120.19999999999999
Chr5,198541086,M4046,118.8,120.39999999999999
Chr5,198600529,M4047,119.0,120.6
Chr5,198665913,M4048,119.2,120.8
Chr5,198786076,M4050,119.6,121.19999999999999
Chr5,198850094,M4051,119.8,121.39999999999999
Chr5,198905750,M4052,120.0,121.6
Chr5,199069900,M4055,120.6,122.19999999999999
Chr5,199129907,M4056,120.8,122.39999999999999
Chr5,199246196,M4058,121.2,122.8
Chr5,199376148,M4060,121.6,123.19999999999999
Chr5,199437181,M4061,121.8,123.39999999999999
Chr5,199500463,M4062,122.0,123.6
Chr5,199563532,M4063,122.2,123.8
Chr5,199621476,M4064,122.4,124.0
Chr5,199681487,M4065,122.6,124.19999999999999
Chr5,199739647,M4066,122.8,124.39999999999999
Chr5,199802559,M4067,123.0,124.6
Chr5,199865133,M4068,123.2,124.8
Chr5,199924684,M4069,123.4,125.0
Chr5,199987089,M4070,123.6,125.19999999999999
Chr5,200075764,M4072,124.0,125.6
Chr5,200138164,M4073,124.2,125.8
Chr5,200355660,M4078,125.2,126.8
Chr5,200425536,M4079,125.4,127.0
Chr5,200487544,M4080,125.6,127.19999999999999
Chr5,200533372,M4081,125.8,127.39999999999999
Chr5,200614306,M4082,126.0,127.6
Chr5,200898258,M4084,126.4,128.0
Chr5,201128244,M4085,126.6,128.2
Chr5,201353590,M4086,126.8,128.4
Chr5,201767771,M4090,127.6,129.2
Chr5,201863281,M4091,127.8,129.4
Chr5,201918664,M4092,128.0,129.6
Chr5,201975129,M4093,128.2,129.79999999999998
Chr5,202030506,M4094,128.4,130.0
Chr5,202087033,M4095,128.6,130.2
Chr5,202141008,M4096,128.8,130.4
Chr5,202291446,M4099,129.4,131.0
Chr5,202349193,M4100,129.6,131.2
Chr5,202404813,M4101,129.8,131.4
Chr5,202467583,M4102,130.0,131.6
Chr5,202523022,M4103,130.2,131.79999999999998
Chr5,202564100,M4104,130.4,132.0
Chr5,202619491,M4105,130.6,132.2
Chr5,202681782,M4106,130.8,132.4
Chr5,202737185,M4107,131.0,132.6
Chr5,202797079,M4108,131.2,132.79999999999998
Chr5,202927660,M4110,131.6,133.2
Chr5,202987522,M4111,131.8,133.4
Chr5,203041521,M4112,132.0,133.6
Chr5,203090782,M4113,132.2,133.79999999999998
Chr5,203146182,M4114,132.4,134.0
Chr5,203194516,M4115,132.6,134.2
Chr5,203242281,M4116,132.8,134.4
Chr5,203292682,M4117,133.0,134.6
Chr5,203334089,M4118,133.2,134.79999999999998
Chr5,203381743,M4119,133.4,135.0
Chr5,203427800,M4120,133.6,135.2
Chr5,203514588,M4121,133.8,135.4
Chr5,203566723,M4123,134.2,135.79999999999998
Chr5,203615046,M4124,134.4,136.0
Chr5,203663306,M4125,134.6,136.2
Chr5,203711622,M4126,134.8,136.4
Chr5,203807543,M4128,135.2,136.79999999999998
Chr5,203923277,M4130,135.6,137.2
Chr5,203953608,M4131,135.8,137.4
Chr5,204058238,M4133,136.2,137.79999999999998
Chr5,204097762,M4134,136.4,138.0
Chr5,204145931,M4135,136.6,138.2
Chr5,204194254,M4136,136.8,138.4
Chr5,204336070,M4137,137.0,138.6
Chr5,204365185,M4138,137.2,138.79999999999998
Chr5,204453454,M4139,137.4,139.0
Chr5,204537159,M4140,137.6,139.2
Chr5,204933728,M4152,140.0,141.6
Chr5,204977778,M4153,140.2,141.79999999999998
Chr5,205020391,M4154,140.4,142.0
Chr5,205063990,M4155,140.6,142.2
Chr5,205113934,M4156,140.8,142.4
Chr5,205155301,M4157,141.0,142.6
Chr5,205199379,M4158,141.2,142.79999999999998
Chr5,205243445,M4159,141.4,143.0
Chr5,205287511,M4160,141.6,143.2
Chr5,205331579,M4161,141.8,143.4
Chr5,205375641,M4162,142.0,143.6
Chr5,205407492,M4163,142.2,143.79999999999998
Chr5,205476564,M4164,142.4,144.0
Chr5,205520582,M4165,142.6,144.2
Chr5,205564649,M4166,142.8,144.4
Chr5,205608714,M4167,143.0,144.6
Chr5,205652781,M4168,143.2,144.79999999999998
Chr5,205696766,M4169,143.4,145.0
Chr5,205740707,M4170,143.6,145.2
Chr5,205784711,M4171,143.8,145.4
Chr5,205828751,M4172,144.0,145.6
Chr5,205872817,M4173,144.2,145.79999999999998
Chr5,205916884,M4174,144.4,146.0
Chr5,205960952,M4175,144.6,146.2
Chr5,206004905,M4176,144.8,146.4
Chr5,206048967,M4177,145.0,146.6
Chr5,206093035,M4178,145.2,146.79999999999998
Chr5,206137103,M4179,145.4,147.0
Chr5,206181170,M4180,145.6,147.2
Chr5,206225238,M4181,145.8,147.4
Chr5,206269305,M4182,146.0,147.6
Chr5,206390361,M4185,146.6,148.2
Chr5,206434664,M4186,146.8,148.4
Chr5,206478735,M4187,147.0,148.6
Chr5,206572656,M4189,147.4,149.0
Chr5,206743330,M4193,148.2,149.79999999999998
Chr5,206790059,M4194,148.4,150.0
Chr5,206834128,M4195,148.6,150.2
Chr5,206878203,M4196,148.8,150.4
Chr5,206917437,M4197,149.0,150.6
Chr5,206962462,M4198,149.2,150.79999999999998
Chr5,207007415,M4199,149.4,151.0
Chr5,207051484,M4200,149.6,151.2
Chr5,207095552,M4201,149.8,151.4
Chr5,207139614,M4202,150.0,151.6
Chr5,207183549,M4203,150.2,151.79999999999998
Chr5,207216938,M4204,150.4,152.0
Chr5,207242508,M4207,151.0,152.6
Chr5,207286574,M4208,151.2,152.79999999999998
Chr5,207330642,M4209,151.4,153.0
Chr5,207374526,M4210,151.6,153.2
Chr5,207418594,M4211,151.8,153.4
Chr5,207462661,M4212,152.0,153.6
Chr5,207545592,M4213,152.2,153.79999999999998
Chr5,207667395,M4214,152.4,154.0
Chr5,207787290,M4215,152.6,154.2
Chr5,207904632,M4216,152.8,154.4
Chr5,208074621,M4217,153.0,154.6
Chr5,209030264,M4218,153.2,154.79999999999998
Chr5,209093140,M4219,153.4,155.0
Chr5,209159947,M4220,153.6,155.2
Chr5,209233681,M4221,153.8,155.4
Chr6,382973,M4228,-0.8,0.0
Chr6,1664561,M4229,-0.6,0.20000000000000007
Chr6,2937188,M4230,-0.4,0.4
Chr6,4799405,M4232,-2.78e-16,0.7999999999999997
Chr6,6297011,M4235,0.6,1.4
Chr6,8010720,M4238,1.2,2.0
Chr6,8614870,M4239,1.4,2.2
Chr6,9232166,M4240,1.6,2.4000000000000004
Chr6,9811686,M4241,1.8,2.6
Chr6,13128201,M4246,2.8,3.5999999999999996
Chr6,14135529,M4248,3.2,4.0
Chr6,15390932,M4250,3.6,4.4
Chr6,21914486,M4263,6.2,7.0
Chr6,22632166,M4264,6.4,7.2
Chr6,25599330,M4267,7.0,7.8
Chr6,26481592,M4268,7.2,8.0
Chr6,27285489,M4269,7.4,8.200000000000001
Chr6,28083311,M4270,7.6,8.4
Chr6,29659947,M4271,7.8,8.6
Chr6,31536548,M4272,8.0,8.8
Chr6,38601552,M4273,8.2,9.0
Chr6,45956193,M4274,8.4,9.200000000000001
Chr6,51103070,M4276,8.8,9.600000000000001
Chr6,57375191,M4279,9.4,10.200000000000001
Chr6,59475523,M4280,9.6,10.4
Chr6,61582693,M4281,9.8,10.600000000000001
Chr6,63589913,M4282,10.0,10.8
Chr6,65598271,M4283,10.2,11.0
Chr6,69171770,M4285,10.6,11.4
Chr6,70057032,M4286,10.8,11.600000000000001
Chr6,72575622,M4288,11.2,12.0
Chr6,73918927,M4290,11.6,12.4
Chr6,74408365,M4291,11.8,12.600000000000001
Chr6,74904890,M4292,12.0,12.8
Chr6,75835809,M4294,12.4,13.200000000000001
Chr6,76165719,M4295,12.6,13.4
Chr6,76558775,M4296,12.8,13.600000000000001
Chr6,76919344,M4297,13.0,13.8
Chr6,77380350,M4299,13.4,14.200000000000001
Chr6,77618602,M4300,13.6,14.4
Chr6,77862074,M4301,13.8,14.600000000000001
Chr6,78102877,M4302,14.0,14.8
Chr6,78738125,M4305,14.6,15.4
Chr6,78976212,M4306,14.8,15.600000000000001
Chr6,79437886,M4308,15.2,16.0
Chr6,79671674,M4309,15.4,16.2
Chr6,80146365,M4311,15.8,16.6
Chr6,80333076,M4312,16.0,16.8
Chr6,80568002,M4313,16.2,17.0
Chr6,80814581,M4314,16.4,17.2
Chr6,81059864,M4315,16.6,17.400000000000002
Chr6,81297217,M4316,16.8,17.6
Chr6,81522026,M4317,17.0,17.8
Chr6,81753635,M4318,17.2,18.0
Chr6,82233885,M4320,17.6,18.400000000000002
Chr6,82962058,M4323,18.2,19.0
Chr6,83456771,M4325,18.6,19.400000000000002
Chr6,83597725,M4326,18.8,19.6
Chr6,83895935,M4328,19.2,20.0
Chr6,84041009,M4329,19.4,20.2
Chr6,84210825,M4330,19.6,20.400000000000002
Chr6,84360018,M4331,19.8,20.6
Chr6,84503682,M4332,20.0,20.8
Chr6,84655636,M4333,20.2,21.0
Chr6,84805430,M4334,20.4,21.2
Chr6,85323559,M4335,20.6,21.400000000000002
Chr6,85472398,M4336,20.8,21.6
Chr6,85619381,M4337,21.0,21.8
Chr6,85783071,M4338,21.2,22.0
Chr6,85906886,M4339,21.4,22.2
Chr6,86049732,M4340,21.6,22.400000000000002
Chr6,86204950,M4341,21.8,22.6
Chr6,86420016,M4342,22.0,22.8
Chr6,86657200,M4343,22.2,23.0
Chr6,86886612,M4344,22.4,23.2
Chr6,87135842,M4345,22.6,23.400000000000002
Chr6,87378116,M4346,22.8,23.6
Chr6,87598479,M4347,23.0,23.8
Chr6,87834066,M4348,23.2,24.0
Chr6,88058649,M4349,23.4,24.2
Chr6,88272629,M4350,23.6,24.400000000000002
Chr6,88423878,M4352,24.0,24.8
Chr6,88637354,M4353,24.2,25.0
Chr6,89356531,M4356,24.8,25.6
Chr6,89599277,M4357,25.0,25.8
Chr6,89826172,M4358,25.2,26.0
Chr6,90068483,M4359,25.4,26.2
Chr6,90334008,M4360,25.6,26.400000000000002
Chr6,90626462,M4361,25.8,26.6
Chr6,91093622,M4363,26.2,27.0
Chr6,91995364,M4367,27.0,27.8
Chr6,92470688,M4369,27.4,28.2
Chr6,92712351,M4370,27.6,28.400000000000002
Chr6,92803269,M4371,27.8,28.6
Chr6,92984216,M4373,28.2,29.0
Chr6,93069496,M4374,28.4,29.2
Chr6,93552570,M4376,28.8,29.6
Chr6,93888626,M4377,29.0,29.8
Chr6,94209688,M4378,29.2,30.0
Chr6,94534779,M4379,29.4,30.2
Chr6,94843455,M4380,29.6,30.400000000000002
Chr6,95446414,M4382,30.0,30.8
Chr6,95771002,M4383,30.2,31.0
Chr6,96080344,M4384,30.4,31.2
Chr6,96406476,M4385,30.6,31.400000000000002
Chr6,96740453,M4386,30.8,31.6
Chr6,97067842,M4387,31.0,31.8
Chr6,97392598,M4388,31.2,32.0
Chr6,97731105,M4389,31.4,32.199999999999996
Chr6,99029348,M4393,32.2,33.0
Chr6,99376817,M4394,32.4,33.199999999999996
Chr6,99732585,M4396,32.8,33.599999999999994
Chr6,100067710,M4397,33.0,33.8
Chr6,100393563,M4398,33.2,34.0
Chr6,100554637,M4400,33.6,34.4
Chr6,100624424,M4401,33.8,34.599999999999994
Chr6,100715385,M4402,34.0,34.8
Chr6,100795304,M4403,34.2,35.0
Chr6,101249203,M4410,35.6,36.4
Chr6,101409551,M4412,36.0,36.8
Chr6,101558369,M4414,36.4,37.199999999999996
Chr6,101687001,M4415,36.6,37.4
Chr6,101760755,M4416,36.8,37.599999999999994
Chr6,101843778,M4417,37.0,37.8
Chr6,101922616,M4418,37.2,38.0
Chr6,102003577,M4419,37.4,38.199999999999996
Chr6,102084538,M4420,37.6,38.4
Chr6,102168062,M4421,37.8,38.599999999999994
Chr6,102250864,M4422,38.0,38.8
Chr6,102379184,M4423,38.2,39.0
Chr6,102460148,M4424,38.4,39.199999999999996
Chr6,102540831,M4425,38.6,39.4
Chr6,102622296,M4426,38.8,39.599999999999994
Chr6,102709573,M4427,39.0,39.8
Chr6,102790237,M4428,39.2,40.0
Chr6,102876304,M4429,39.4,40.199999999999996
Chr6,103040885,M4431,39.8,40.599999999999994
Chr6,103122579,M4432,40.0,40.8
Chr6,103203750,M4433,40.2,41.0
Chr6,103359185,M4435,40.6,41.4
Chr6,103498384,M4437,41.0,41.8
Chr6,103576098,M4438,41.2,42.0
Chr6,104810435,M4439,41.4,42.199999999999996
Chr6,105584939,M4440,41.6,42.4
Chr6,106435055,M4441,41.8,42.599999999999994
Chr6,106813492,M4449,43.4,44.199999999999996
Chr6,107200718,M4450,43.6,44.4
Chr6,107606839,M4451,43.8,44.599999999999994
Chr6,108056784,M4452,44.0,44.8
Chr6,108515270,M4453,44.2,45.0
Chr6,109009497,M4454,44.4,45.199999999999996
Chr6,111628499,M4456,44.8,45.599999999999994
Chr6,112109301,M4458,45.2,46.0
Chr6,112667716,M4459,45.4,46.199999999999996
Chr6,113148257,M4460,45.6,46.4
Chr6,113815481,M4462,46.0,46.8
Chr6,114279620,M4463,46.2,47.0
Chr6,114808715,M4464,46.4,47.199999999999996
Chr6,115382780,M4465,46.6,47.4
Chr6,115947879,M4466,46.8,47.599999999999994
Chr6,116528480,M4467,47.0,47.8
Chr6,117043114,M4468,47.2,48.0
Chr6,118210204,M4470,47.6,48.4
Chr6,118798591,M4471,47.8,48.599999999999994
Chr6,119032230,M4472,48.0,48.8
Chr6,119175938,M4473,48.2,49.0
Chr6,119265126,M4474,48.4,49.199999999999996
Chr6,119458519,M4475,48.6,49.4
Chr6,119614891,M4476,48.8,49.599999999999994
Chr6,119753525,M4477,49.0,49.8
Chr6,119892670,M4478,49.2,50.0
Chr6,120055190,M4479,49.4,50.199999999999996
Chr6,120218204,M4480,49.6,50.4
Chr6,120623474,M4482,50.0,50.8
Chr6,121420322,M4485,50.6,51.4
Chr6,121938113,M4487,51.0,51.8
Chr6,122244421,M4488,51.2,52.0
Chr6,123059054,M4491,51.8,52.599999999999994
Chr6,123325147,M4492,52.0,52.8
Chr6,123575880,M4493,52.2,53.0
Chr6,124548396,M4494,52.4,53.199999999999996
Chr6,125237073,M4495,52.6,53.4
Chr6,125952508,M4496,52.8,53.599999999999994
Chr6,126523851,M4497,53.0,53.8
Chr6,126904074,M4498,53.2,54.0
Chr6,127310588,M4499,53.4,54.199999999999996
Chr6,127711779,M4500,53.6,54.4
Chr6,128111084,M4501,53.8,54.599999999999994
Chr6,128677408,M4502,54.0,54.8
Chr6,129192384,M4503,54.2,55.0
Chr6,129760912,M4504,54.4,55.199999999999996
Chr6,130166530,M4505,54.6,55.4
Chr6,130479534,M4506,54.8,55.599999999999994
Chr6,130779851,M4507,55.0,55.8
Chr6,131092608,M4508,55.2,56.0
Chr6,131374303,M4509,55.4,56.199999999999996
Chr6,131792739,M4510,55.6,56.4
Chr6,132128781,M4511,55.8,56.599999999999994
Chr6,132553575,M4512,56.0,56.8
Chr6,133106010,M4513,56.2,57.0
Chr6,133675018,M4514,56.4,57.199999999999996
Chr6,133916854,M4515,56.6,57.4
Chr6,134572598,M4518,57.2,58.0
Chr6,134786718,M4519,57.4,58.199999999999996
Chr6,135007632,M4520,57.6,58.4
Chr6,135217746,M4521,57.8,58.599999999999994
Chr6,135391511,M4522,58.0,58.8
Chr6,135576280,M4523,58.2,59.0
Chr6,135744543,M4524,58.4,59.199999999999996
Chr6,135913976,M4525,58.6,59.4
Chr6,136089953,M4526,58.8,59.599999999999994
Chr6,136270067,M4527,59.0,59.8
Chr6,136552501,M4528,59.2,60.0
Chr6,136745651,M4529,59.4,60.199999999999996
Chr6,136848331,M4530,59.6,60.4
Chr6,136945696,M4531,59.8,60.599999999999994
Chr6,137130138,M4533,60.2,61.0
Chr6,137232388,M4534,60.4,61.199999999999996
Chr6,137473109,M4537,61.0,61.8
Chr6,137819632,M4539,61.4,62.199999999999996
Chr6,138166703,M4541,61.8,62.599999999999994
Chr6,138277533,M4542,62.0,62.8
Chr6,138399515,M4543,62.2,63.0
Chr6,138520583,M4544,62.4,63.199999999999996
Chr6,138637849,M4545,62.6,63.4
Chr6,138735445,M4546,62.8,63.599999999999994
Chr6,138857924,M4547,63.0,63.8
Chr6,138981975,M4548,63.2,64.0
Chr6,139101224,M4549,63.4,64.2
Chr6,139220457,M4550,63.6,64.4
Chr6,139337247,M4551,63.8,64.6
Chr6,139460310,M4552,64.0,64.8
Chr6,139576811,M4553,64.2,65.0
Chr6,139729297,M4554,64.4,65.2
Chr6,140025464,M4557,65.0,65.8
Chr6,140163557,M4558,65.2,66.0
Chr6,140265721,M4559,65.4,66.2
Chr6,140399012,M4560,65.6,66.39999999999999
Chr6,140485847,M4561,65.8,66.6
Chr6,140635376,M4562,66.0,66.8
Chr6,140757506,M4563,66.2,67.0
Chr6,140878108,M4564,66.4,67.2
Chr6,141102222,M4566,66.8,67.6
Chr6,141224783,M4567,67.0,67.8
Chr6,141466185,M4569,67.4,68.2
Chr6,141586716,M4570,67.6,68.39999999999999
Chr6,141872056,M4572,68.0,68.8
Chr6,141963536,M4573,68.2,69.0
Chr6,142234684,M4575,68.6,69.39999999999999
Chr6,142348304,M4576,68.8,69.6
Chr6,142481735,M4577,69.0,69.8
Chr6,142599997,M4578,69.2,70.0
Chr6,142714854,M4579,69.4,70.2
Chr6,142960730,M4581,69.8,70.6
Chr6,143304614,M4584,70.4,71.2
Chr6,143400985,M4585,70.6,71.39999999999999
Chr6,143494998,M4586,70.8,71.6
Chr6,143588176,M4587,71.0,71.8
Chr6,143674011,M4588,71.2,72.0
Chr6,143765846,M4589,71.4,72.2
Chr6,143862386,M4590,71.6,72.39999999999999
Chr6,143911311,M4591,71.8,72.6
Chr6,144029179,M4592,72.0,72.8
Chr6,144123613,M4593,72.2,73.0
Chr6,144302352,M4595,72.6,73.39999999999999
Chr6,144427042,M4596,72.8,73.6
Chr6,144530894,M4597,73.0,73.8
Chr6,144695474,M4599,73.4,74.2
Chr6,144786816,M4600,73.6,74.39999999999999
Chr6,144879817,M4601,73.8,74.6
Chr6,144982433,M4602,74.0,74.8
Chr6,145065866,M4603,74.2,75.0
Chr6,145158840,M4604,74.4,75.2
Chr6,145251297,M4605,74.6,75.39999999999999
Chr6,145344532,M4606,74.8,75.6
Chr6,145401072,M4607,75.0,75.8
Chr6,145421644,M4608,75.2,76.0
Chr6,145441715,M4609,75.4,76.2
Chr6,145462341,M4610,75.6,76.39999999999999
Chr6,145543931,M4611,75.8,76.6
Chr6,145716043,M4612,76.0,76.8
Chr6,145893417,M4613,76.2,77.0
Chr6,146152040,M4615,76.6,77.39999999999999
Chr6,146284585,M4616,76.8,77.6
Chr6,146413917,M4617,77.0,77.8
Chr6,146549121,M4618,77.2,78.0
Chr6,146676746,M4619,77.4,78.2
Chr6,146813590,M4620,77.6,78.39999999999999
Chr6,146942932,M4621,77.8,78.6
Chr6,147073566,M4622,78.0,78.8
Chr6,147204239,M4623,78.2,79.0
Chr6,147323839,M4624,78.4,79.2
Chr6,147382176,M4625,78.6,79.39999999999999
Chr6,147439657,M4626,78.8,79.6
Chr6,147497660,M4627,79.0,79.8
Chr6,147614824,M4629,79.4,80.2
Chr6,147668325,M4630,79.6,80.39999999999999
Chr6,147732760,M4632,80.0,80.8
Chr6,147827817,M4633,80.2,81.0
Chr6,147885753,M4634,80.4,81.2
Chr6,147944155,M4635,80.6,81.39999999999999
Chr6,148061534,M4637,81.0,81.8
Chr6,148121260,M4638,81.2,82.0
Chr6,148178848,M4639,81.4,82.2
Chr6,148240505,M4640,81.6,82.39999999999999
Chr6,148298566,M4641,81.8,82.6
Chr6,148365682,M4642,82.0,82.8
Chr6,148423890,M4643,82.2,83.0
Chr6,148483634,M4644,82.4,83.2
Chr6,148652239,M4647,83.0,83.8
Chr6,148711231,M4648,83.2,84.0
Chr6,148767216,M4649,83.4,84.2
Chr6,148878710,M4651,83.8,84.6
Chr6,148978653,M4653,84.2,85.0
Chr6,149037146,M4654,84.4,85.2
Chr6,149095207,M4655,84.6,85.39999999999999
Chr6,149153784,M4656,84.8,85.6
Chr6,149210967,M4657,85.0,85.8
Chr6,149267436,M4658,85.2,86.0
Chr6,149327585,M4659,85.4,86.2
Chr6,149383835,M4660,85.6,86.39999999999999
Chr6,149442820,M4661,85.8,86.6
Chr6,149498532,M4662,86.0,86.8
Chr6,149732771,M4663,86.2,87.0
Chr6,150100012,M4664,86.4,87.2
Chr6,150411814,M4665,86.6,87.39999999999999
Chr6,150452629,M4666,86.8,87.6
Chr6,150531865,M4668,87.2,88.0
Chr6,150573236,M4669,87.4,88.2
Chr6,150591789,M4670,87.6,88.39999999999999
Chr6,150634024,M4671,87.8,88.6
Chr6,150674837,M4672,88.0,88.8
Chr6,150716310,M4673,88.2,89.0
Chr6,150757123,M4674,88.4,89.2
Chr6,150799047,M4675,88.6,89.39999999999999
Chr6,150847088,M4676,88.8,89.6
Chr6,150878064,M4677,89.0,89.8
Chr6,150942314,M4679,89.4,90.2
Chr6,150988943,M4680,89.6,90.39999999999999
Chr6,151062505,M4682,90.0,90.8
Chr6,151101070,M4683,90.2,91.0
Chr6,151135083,M4684,90.4,91.2
Chr6,151175903,M4685,90.6,91.39999999999999
Chr6,151218315,M4686,90.8,91.6
Chr6,151258360,M4687,91.0,91.8
Chr6,151299182,M4688,91.2,92.0
Chr6,151339473,M4689,91.4,92.2
Chr6,151388749,M4690,91.6,92.39999999999999
Chr6,151429669,M4691,91.8,92.6
Chr6,151470482,M4692,92.0,92.8
Chr6,151532160,M4693,92.2,93.0
Chr6,151572759,M4694,92.4,93.2
Chr6,151612905,M4695,92.6,93.39999999999999
Chr6,151654415,M4696,92.8,93.6
Chr6,151695078,M4697,93.0,93.8
Chr6,151735896,M4698,93.2,94.0
Chr6,151776827,M4699,93.4,94.2
Chr6,151818544,M4700,93.6,94.39999999999999
Chr6,151858867,M4701,93.8,94.6
Chr6,151989559,M4702,94.0,94.8
Chr6,152086483,M4703,94.2,95.0
Chr6,152177385,M4704,94.4,95.2
Chr6,152269973,M4705,94.6,95.39999999999999
Chr6,152349342,M4706,94.8,95.6
Chr6,152426081,M4707,95.0,95.8
Chr6,152523958,M4708,95.2,96.0
Chr6,152671587,M4710,95.6,96.39999999999999
Chr6,152713842,M4711,95.8,96.6
Chr6,152754719,M4713,96.2,97.0
Chr6,152867189,M4714,96.4,97.2
Chr6,152941531,M4715,96.6,97.39999999999999
Chr6,153017030,M4716,96.8,97.6
Chr6,153107959,M4717,97.0,97.8
Chr6,153151435,M4718,97.2,98.0
Chr6,153182229,M4719,97.4,98.2
Chr6,153238325,M4721,97.8,98.6
Chr6,153268940,M4722,98.0,98.8
Chr6,153299033,M4724,98.4,99.2
Chr6,153331100,M4725,98.6,99.39999999999999
Chr6,153390685,M4726,98.8,99.6
Chr6,153423155,M4727,99.0,99.8
Chr6,153480991,M4729,99.4,100.2
Chr6,153511771,M4730,99.6,100.39999999999999
Chr6,153542803,M4731,99.8,100.6
Chr6,153572853,M4732,100.0,100.8
Chr6,153603647,M4733,100.2,101.0
Chr6,153632917,M4734,100.4,101.2
Chr6,153663708,M4735,100.6,101.39999999999999
Chr6,153694957,M4736,100.8,101.6
Chr6,153755313,M4737,101.0,101.8
Chr6,153815884,M4738,101.2,102.0
Chr6,153835357,M4739,101.4,102.2
Chr6,153937848,M4740,101.6,102.39999999999999
Chr6,153990406,M4741,101.8,102.6
Chr6,154056117,M4742,102.0,102.8
Chr6,154116161,M4743,102.2,103.0
Chr6,154168923,M4744,102.4,103.2
Chr6,154295999,M4746,102.8,103.6
Chr6,154367876,M4747,103.0,103.8
Chr6,154420469,M4748,103.2,104.0
Chr6,154477078,M4749,103.4,104.2
Chr6,154755858,M4752,104.0,104.8
Chr6,154842249,M4759,105.4,106.2
Chr6,155025128,M4762,106.0,106.8
Chr6,155085874,M4763,106.2,107.0
Chr6,155135878,M4764,106.4,107.2
Chr6,155191520,M4765,106.6,107.39999999999999
Chr6,155246737,M4766,106.8,107.6
Chr6,155302301,M4767,107.0,107.8
Chr6,155357525,M4768,107.2,108.0
Chr6,155407877,M4769,107.4,108.2
Chr6,155463122,M4770,107.6,108.39999999999999
Chr6,155518349,M4771,107.8,108.6
Chr6,155576363,M4772,108.0,108.8
Chr6,156512566,M4775,108.6,109.39999999999999
Chr6,156734142,M4776,108.8,109.6
Chr6,156968288,M4777,109.0,109.8
Chr6,157181132,M4778,109.2,110.0
Chr6,157415303,M4779,109.4,110.2
Chr6,157559366,M4780,109.6,110.39999999999999
Chr6,157681891,M4782,110.0,110.8
Chr7,1075616,M4796,1.4,0.0
Chr7,1134039,M4797,1.6,0.20000000000000018
Chr7,1185671,M4798,1.8,0.40000000000000013
Chr7,1237305,M4799,2.0,0.6000000000000001
Chr7,1290091,M4800,2.2,0.8000000000000003
Chr7,1394536,M4802,2.6,1.2000000000000002
Chr7,1445977,M4803,2.8,1.4
Chr7,1497662,M4804,3.0,1.6
